image_path,pred_class,edge_mass_fraction,center_of_mass_distance_px,flagged_background
Image_Folder/Mesohippus_sp_resized_gray/49.png,2,0.6100449562072754,3.600056595593521,1
Image_Folder/Mesohippus_sp_resized_gray/5.png,2,0.8093299865722656,0.3535988969217999,1
Image_Folder/Mesohippus_sp_resized_gray/51.png,2,0.1241372600197792,3.927590837595411,0
Image_Folder/Mesohippus_sp_resized_gray/52.png,2,0.22131496667861938,3.156506053987091,0
Image_Folder/Mesohippus_sp_resized_gray/53.png,2,0.35036489367485046,3.9004356360513035,0
Image_Folder/Mesohippus_sp_resized_gray/54.png,2,0.5292757153511047,2.887361232987867,0
Image_Folder/Mesohippus_sp_resized_gray/55.png,2,0.47579920291900635,1.4445964248202283,0
Image_Folder/Mesohippus_sp_resized_gray/56.png,2,0.2647668123245239,1.6980654951776244,0
Image_Folder/Mesohippus_sp_resized_gray/57.png,2,0.54861980676651,0.8614627455035473,0
Image_Folder/Mesohippus_sp_resized_gray/58.png,2,0.22814583778381348,4.1144752838879946,0
Image_Folder/Mesohippus_sp_resized_gray/59.png,2,0.14657935500144958,9.927984385357115,0
Image_Folder/Mesohippus_sp_resized_gray/6.png,2,0.7163060307502747,1.4032671469812537,1
Image_Folder/Mesohippus_sp_resized_gray/60.png,2,0.33460158109664917,6.789865389050332,0
Image_Folder/Mesohippus_sp_resized_gray/7.png,2,0.27699214220046997,4.801427613844782,0
Image_Folder/Mesohippus_sp_resized_gray/8.png,2,0.2447108030319214,3.6670025239627697,0
Image_Folder/Mesohippus_sp_resized_gray/9.png,2,0.15723921358585358,9.332997563278521,0
Image_Folder/P_leonensis_resized_gray/1.png,4,0.44717204570770264,1.709828862514373,0
Image_Folder/P_leonensis_resized_gray/10.png,1,0.1734851896762848,1.8234241754255087,0
Image_Folder/P_leonensis_resized_gray/12.png,4,0.5460655689239502,0.8322810843277818,0
Image_Folder/P_leonensis_resized_gray/13.png,4,0.5187267661094666,1.124241959110874,0
Image_Folder/P_leonensis_resized_gray/14.png,4,0.1650042086839676,4.818950821792872,0
Image_Folder/P_leonensis_resized_gray/15.png,4,0.3615109920501709,1.8407999134360764,0
Image_Folder/P_leonensis_resized_gray/16.png,4,0.47500675916671753,2.0982004172610056,0
Image_Folder/P_leonensis_resized_gray/17.png,4,0.5070840120315552,1.6488052846775902,0
Image_Folder/P_leonensis_resized_gray/18.png,4,0.6207800507545471,2.9341154342568636,1
Image_Folder/P_leonensis_resized_gray/19.png,4,0.5561571717262268,0.9358172462473999,1
Image_Folder/P_leonensis_resized_gray/2.png,4,0.2794104218482971,4.376661684361835,0
Image_Folder/P_leonensis_resized_gray/20.png,4,0.5440605878829956,1.2174699559104298,0
Image_Folder/P_leonensis_resized_gray/21.png,4,0.4439426064491272,4.04299128845766,0
Image_Folder/P_leonensis_resized_gray/22.png,4,0.530887246131897,2.0949511415096196,0
Image_Folder/P_leonensis_resized_gray/23.png,2,0.45442938804626465,3.0653351432534777,0
Image_Folder/P_leonensis_resized_gray/24.png,4,0.39093807339668274,3.693869336570653,0
Image_Folder/P_leonensis_resized_gray/26.png,4,0.5402915477752686,1.4598349108246766,0
Image_Folder/P_leonensis_resized_gray/27.png,4,0.5109303593635559,2.449962174374529,0
Image_Folder/P_leonensis_resized_gray/28.png,4,0.4488911032676697,0.9670593246576027,0
Image_Folder/P_leonensis_resized_gray/29.png,4,0.4951459765434265,2.6397872988882263,0
Image_Folder/P_leonensis_resized_gray/3.png,4,0.5331900715827942,2.7765353225347233,0
Image_Folder/P_leonensis_resized_gray/30.png,4,0.48278841376304626,2.590491305847538,0
Image_Folder/P_leonensis_resized_gray/31.png,4,0.3369378447532654,0.6525157307262048,0
Image_Folder/P_leonensis_resized_gray/32.png,4,0.31268948316574097,2.8986633030752893,0
Image_Folder/P_leonensis_resized_gray/33.png,4,0.35701391100883484,3.530595009816837,0
Image_Folder/P_leonensis_resized_gray/34.png,4,0.45668840408325195,2.4578349786203932,0
Image_Folder/P_leonensis_resized_gray/35.png,4,0.2727743089199066,5.6057959390213306,0
Image_Folder/P_leonensis_resized_gray/37.png,4,0.37231090664863586,4.856356370574909,0
Image_Folder/P_leonensis_resized_gray/38.png,4,0.2983977198600769,4.450744551572765,0
Image_Folder/P_leonensis_resized_gray/39.png,4,0.5308936238288879,1.2341293232690256,0
Image_Folder/P_leonensis_resized_gray/4.png,4,0.5229153037071228,0.9327992436379591,0
Image_Folder/P_leonensis_resized_gray/40.png,4,0.5369393229484558,0.7761494343884046,0
Image_Folder/P_leonensis_resized_gray/41.png,4,0.45852386951446533,1.7989092971654113,0
Image_Folder/P_leonensis_resized_gray/42.png,4,0.5018845796585083,2.0669779080437216,0
Image_Folder/P_leonensis_resized_gray/43.png,4,0.3562929630279541,0.7296479947853977,0
Image_Folder/P_leonensis_resized_gray/44.png,4,0.4610641598701477,2.677474954561099,0
Image_Folder/P_leonensis_resized_gray/45.png,4,0.4224100112915039,0.9395669632868535,0
Image_Folder/P_leonensis_resized_gray/46.png,4,0.5612967014312744,1.409918841294877,1
Image_Folder/P_leonensis_resized_gray/48.png,4,0.40560898184776306,2.1481179778441515,0
Image_Folder/P_leonensis_resized_gray/5.png,4,0.3901515007019043,4.531124245489498,0
Image_Folder/P_leonensis_resized_gray/50.png,4,0.5393025875091553,3.273641282195007,0
Image_Folder/P_leonensis_resized_gray/51.png,4,0.276238352060318,6.575071529558382,0
Image_Folder/P_leonensis_resized_gray/52.png,4,0.17319589853286743,10.914248201580563,0
Image_Folder/P_leonensis_resized_gray/53.png,4,0.47267499566078186,1.6040299916015706,0
Image_Folder/P_leonensis_resized_gray/54.png,4,0.36130669713020325,1.6226781345135277,0
Image_Folder/P_leonensis_resized_gray/55.png,4,0.47729912400245667,2.1104001704173636,0
Image_Folder/P_leonensis_resized_gray/56.png,4,0.5925107002258301,0.2651682689775789,1
Image_Folder/P_leonensis_resized_gray/57.png,4,0.20149561762809753,16.880876247857593,0
Image_Folder/P_leonensis_resized_gray/58.png,2,0.5963655114173889,2.984914316046834,1
Image_Folder/P_leonensis_resized_gray/59.png,4,0.3687969148159027,2.3960133932054917,0
Image_Folder/P_leonensis_resized_gray/6.png,4,0.3171946108341217,2.1946709465752092,0
Image_Folder/P_leonensis_resized_gray/60.png,4,0.49708092212677,0.8398048381644695,0
Image_Folder/P_leonensis_resized_gray/7.png,4,0.3697751760482788,2.714950357834334,0
Image_Folder/P_leonensis_resized_gray/8.png,4,0.473082959651947,0.6249688051480643,0
Image_Folder/P_leonensis_resized_gray/9.png,4,0.5850797891616821,2.151487970467443,1
Image_Folder/N_aztecus_resized_gray/1.png,3,0.15480917692184448,3.3086821960723674,0
Image_Folder/N_aztecus_resized_gray/10.png,3,0.16718417406082153,1.557578668335941,0
Image_Folder/N_aztecus_resized_gray/11.png,3,0.15211081504821777,2.483350339322311,0
Image_Folder/N_aztecus_resized_gray/12.png,3,0.15007390081882477,2.8927606684266367,0
Image_Folder/N_aztecus_resized_gray/13.png,3,0.25969070196151733,1.6658899195498476,0
Image_Folder/N_aztecus_resized_gray/14.png,3,0.19270507991313934,2.1114101853180363,0
Image_Folder/N_aztecus_resized_gray/15.png,3,0.4040472209453583,1.8559652973213892,0
Image_Folder/N_aztecus_resized_gray/16.png,3,0.15482158958911896,2.2462929067993893,0
Image_Folder/N_aztecus_resized_gray/17.png,3,0.3609898090362549,2.6642457150692462,0
Image_Folder/N_aztecus_resized_gray/18.png,3,0.18511728942394257,3.6678662411256036,0
Image_Folder/N_aztecus_resized_gray/19.png,3,0.17919404804706573,3.743464061563213,0
Image_Folder/N_aztecus_resized_gray/2.png,3,0.20746104419231415,5.30316853677498,0
Image_Folder/N_aztecus_resized_gray/20.png,3,0.19965031743049622,2.199069769734887,0
Image_Folder/N_aztecus_resized_gray/21.png,3,0.11316060274839401,1.360538156449904,0
Image_Folder/N_aztecus_resized_gray/22.png,0,0.17177584767341614,2.6592163932274193,0
Image_Folder/N_aztecus_resized_gray/24.png,3,0.32668766379356384,0.8907349124431697,0
Image_Folder/N_aztecus_resized_gray/25.png,3,0.20408396422863007,1.3462797140311198,0
Image_Folder/N_aztecus_resized_gray/26.png,3,0.170826256275177,3.3958124176741933,0
Image_Folder/N_aztecus_resized_gray/27.png,3,0.31465187668800354,1.183712894734078,0
Image_Folder/N_aztecus_resized_gray/28.png,3,0.17977608740329742,2.1389526245869135,0
Image_Folder/N_aztecus_resized_gray/29.png,3,0.20240801572799683,5.842912685280314,0
Image_Folder/N_aztecus_resized_gray/3.png,3,0.19056354463100433,2.2537013629577998,0
Image_Folder/N_aztecus_resized_gray/30.png,3,0.23630431294441223,2.6948749838134445,0
Image_Folder/N_aztecus_resized_gray/31.png,3,0.34519681334495544,3.446983707876391,0
Image_Folder/N_aztecus_resized_gray/33.png,3,0.17631153762340546,3.7895504173721073,0
Image_Folder/N_aztecus_resized_gray/34.png,3,0.2707134485244751,1.682650264072778,0
Image_Folder/N_aztecus_resized_gray/35.png,3,0.3326050341129303,1.37826416012143,0
Image_Folder/N_aztecus_resized_gray/36.png,3,0.15987397730350494,2.550350989668116,0
Image_Folder/N_aztecus_resized_gray/37.png,3,0.190862238407135,5.061391743165784,0
Image_Folder/N_aztecus_resized_gray/38.png,3,0.4635840356349945,0.18665455505401723,0
Image_Folder/N_aztecus_resized_gray/39.png,3,0.2219861000776291,1.4236281113149976,0
Image_Folder/N_aztecus_resized_gray/4.png,3,0.1954900026321411,1.7994063117138763,0
Image_Folder/N_aztecus_resized_gray/40.png,3,0.3609970211982727,2.591236929866889,0
Image_Folder/N_aztecus_resized_gray/41.png,3,0.1975228488445282,1.9388364617730396,0
Image_Folder/N_aztecus_resized_gray/42.png,3,0.22262801229953766,1.3129809524423148,0
Image_Folder/N_aztecus_resized_gray/43.png,3,0.26620039343833923,3.7745948866424457,0
Image_Folder/N_aztecus_resized_gray/44.png,3,0.21399429440498352,4.554326923301878,0
Image_Folder/N_aztecus_resized_gray/45.png,3,0.3521166741847992,0.4723867309921028,0
Image_Folder/N_aztecus_resized_gray/46.png,3,0.18275034427642822,3.866030378184335,0
Image_Folder/N_aztecus_resized_gray/48.png,3,0.16649474203586578,3.584240461150854,0
Image_Folder/N_aztecus_resized_gray/49.png,3,0.390310138463974,2.380609630434008,0
Image_Folder/N_aztecus_resized_gray/5.png,3,0.19689565896987915,2.205929306393452,0
Image_Folder/N_aztecus_resized_gray/50.png,3,0.18740174174308777,3.8094974641768506,0
Image_Folder/N_aztecus_resized_gray/51.png,3,0.2509022355079651,4.2848177647363705,0
Image_Folder/N_aztecus_resized_gray/52.png,3,0.23457637429237366,1.4076234252884106,0
Image_Folder/N_aztecus_resized_gray/53.png,3,0.2705140709877014,1.3307263930813404,0
Image_Folder/N_aztecus_resized_gray/55.png,3,0.22159475088119507,0.9086415311681292,0
Image_Folder/N_aztecus_resized_gray/56.png,3,0.2189343273639679,1.8953610597315405,0
Image_Folder/N_aztecus_resized_gray/57.png,3,0.30831754207611084,1.813494595709151,0
Image_Folder/N_aztecus_resized_gray/58.png,3,0.32175546884536743,1.8179538827244104,0
Image_Folder/N_aztecus_resized_gray/59.png,3,0.44104716181755066,1.169745763860325,0
Image_Folder/N_aztecus_resized_gray/6.png,3,0.2571927011013031,2.1439493772875635,0
Image_Folder/N_aztecus_resized_gray/7.png,3,0.20644401013851166,1.7451118349471142,0
Image_Folder/N_aztecus_resized_gray/8.png,3,0.23036998510360718,7.54564263005228,0
Image_Folder/N_aztecus_resized_gray/9.png,3,0.20371496677398682,2.5742067022736976,0
Image_Folder/D_interpolatus_resized_gray/1.png,0,0.09541741758584976,4.324038592064268,0
Image_Folder/D_interpolatus_resized_gray/10.png,0,0.08935252577066422,1.140782170093904,0
Image_Folder/D_interpolatus_resized_gray/11.png,0,0.10616954416036606,2.2664498813222496,0
Image_Folder/D_interpolatus_resized_gray/12.png,0,0.13394449651241302,10.57778376988037,0
Image_Folder/D_interpolatus_resized_gray/13.png,0,0.07235526293516159,2.932464607389868,0
Image_Folder/D_interpolatus_resized_gray/14.png,0,0.0842609852552414,8.468777326713695,0
Image_Folder/D_interpolatus_resized_gray/16.png,0,0.09481794387102127,4.799072846203737,0
Image_Folder/D_interpolatus_resized_gray/17.png,0,0.14842699468135834,6.469107753959691,0
Image_Folder/D_interpolatus_resized_gray/18.png,0,0.1254570484161377,3.655364649160373,0
Image_Folder/D_interpolatus_resized_gray/19.png,0,0.10243350267410278,0.749117590773377,0
Image_Folder/D_interpolatus_resized_gray/2.png,0,0.08580173552036285,5.170729568137062,0
Image_Folder/D_interpolatus_resized_gray/20.png,0,0.11537370830774307,4.749274973684766,0
Image_Folder/D_interpolatus_resized_gray/22.png,0,0.13437357544898987,4.430132415715932,0
Image_Folder/D_interpolatus_resized_gray/23.png,0,0.09586935490369797,3.962917203212061,0
Image_Folder/D_interpolatus_resized_gray/24.png,0,0.06991948187351227,1.7765212057485236,0
Image_Folder/D_interpolatus_resized_gray/25.png,0,0.10383095592260361,6.2669243004122315,0
Image_Folder/D_interpolatus_resized_gray/26.png,0,0.04788674786686897,4.411426296281541,0
Image_Folder/D_interpolatus_resized_gray/27.png,0,0.12287440150976181,5.755172447848662,0
Image_Folder/D_interpolatus_resized_gray/28.png,0,0.052600570023059845,0.2760506255895304,0
Image_Folder/D_interpolatus_resized_gray/29.png,1,0.09557550400495529,2.4941322074157557,0
Image_Folder/D_interpolatus_resized_gray/3.png,0,0.11961159855127335,7.168179288279432,0
Image_Folder/D_interpolatus_resized_gray/30.png,0,0.13465578854084015,2.8410403526518015,0
Image_Folder/D_interpolatus_resized_gray/31.png,0,0.14065463840961456,5.039319569790407,0
Image_Folder/D_interpolatus_resized_gray/4.png,0,0.07794173806905746,2.3344518753114185,0
Image_Folder/D_interpolatus_resized_gray/49.png,0,0.19625335931777954,3.077259281359647,0
Image_Folder/D_interpolatus_resized_gray/5.png,0,0.05797616019845009,1.905603677716755,0
Image_Folder/D_interpolatus_resized_gray/50.png,0,0.7412250638008118,13.619091870939334,1
Image_Folder/D_interpolatus_resized_gray/52.png,0,0.08666333556175232,4.761196555959341,0
Image_Folder/D_interpolatus_resized_gray/53.png,0,0.08556157350540161,1.618891332247554,0
Image_Folder/D_interpolatus_resized_gray/54.png,0,0.12819407880306244,2.344451868525862,0
Image_Folder/D_interpolatus_resized_gray/55.png,0,0.18669715523719788,7.402524648740549,0
Image_Folder/D_interpolatus_resized_gray/56.png,0,0.17017222940921783,3.4979693881421445,0
Image_Folder/D_interpolatus_resized_gray/57.png,0,0.06644792854785919,3.081827973508531,0
Image_Folder/D_interpolatus_resized_gray/58.png,0,0.12772341072559357,0.7734862278589764,0
Image_Folder/D_interpolatus_resized_gray/59.png,0,0.1039755791425705,6.524901537429945,0
Image_Folder/D_interpolatus_resized_gray/6.png,0,0.08069828897714615,4.278864739997508,0
Image_Folder/D_interpolatus_resized_gray/60.png,0,0.08385012298822403,3.975577802515189,0
Image_Folder/D_interpolatus_resized_gray/61.png,0,0.17637446522712708,3.029462255598784,0
Image_Folder/D_interpolatus_resized_gray/62.png,0,0.10236464440822601,1.2308393729431473,0
Image_Folder/D_interpolatus_resized_gray/63.png,0,0.10164650529623032,8.473851323541295,0
Image_Folder/D_interpolatus_resized_gray/64.png,0,0.13618312776088715,7.564245995502206,0
Image_Folder/D_interpolatus_resized_gray/65.png,0,0.1900072544813156,6.7383463287611605,0
Image_Folder/D_interpolatus_resized_gray/66.png,0,0.07192258536815643,1.81164154500937,0
Image_Folder/D_interpolatus_resized_gray/67.png,0,0.10000110417604446,4.353751908699818,0
Image_Folder/D_interpolatus_resized_gray/68.png,0,0.08806248009204865,3.8614548436979796,0
Image_Folder/D_interpolatus_resized_gray/69.png,0,0.06530452519655228,1.110506756443007,0
Image_Folder/D_interpolatus_resized_gray/70.png,0,0.060940295457839966,2.509215370795561,0
Image_Folder/D_interpolatus_resized_gray/71.png,0,0.08271756768226624,3.700045987279519,0
Image_Folder/D_interpolatus_resized_gray/73.png,0,0.03768639639019966,1.1608042834605128,0
Image_Folder/D_interpolatus_resized_gray/74.png,1,0.06345337629318237,3.198307428228655,0
Image_Folder/D_interpolatus_resized_gray/75.png,0,0.10992567241191864,2.545281820277445,0
Image_Folder/D_interpolatus_resized_gray/76.png,0,0.16083742678165436,3.64279950628192,0
Image_Folder/D_interpolatus_resized_gray/77.png,0,0.11037791520357132,3.598905341673383,0
Image_Folder/D_interpolatus_resized_gray/8.png,0,0.16398721933364868,7.968523197672064,0
Image_Folder/D_interpolatus_resized_gray/9.png,0,0.16589297354221344,3.1469711328860708,0
Image_Folder/E_simplicidens_resized_gray/100.png,1,0.21645863354206085,7.7135088991790095,0
Image_Folder/E_simplicidens_resized_gray/101.png,1,0.17686457931995392,3.170259205032856,0
Image_Folder/E_simplicidens_resized_gray/102.png,1,0.13073673844337463,7.778339852983069,0
Image_Folder/E_simplicidens_resized_gray/103.png,1,0.03610304370522499,10.431183337247404,0
Image_Folder/E_simplicidens_resized_gray/104.png,1,0.04054180160164833,7.889644927400097,0
Image_Folder/E_simplicidens_resized_gray/105.png,1,0.09885110706090927,3.6587512790460397,0
Image_Folder/E_simplicidens_resized_gray/106.png,1,0.08619529008865356,5.2182878642686585,0
Image_Folder/E_simplicidens_resized_gray/107.png,1,0.1720609813928604,7.919083636423341,0
Image_Folder/E_simplicidens_resized_gray/109.png,1,0.12264459580183029,6.889582671652407,0
Image_Folder/E_simplicidens_resized_gray/110.png,1,0.13498570024967194,7.724567706946943,0
Image_Folder/E_simplicidens_resized_gray/111.png,1,0.21278110146522522,8.380937269236432,0
Image_Folder/E_simplicidens_resized_gray/112.png,1,0.143466517329216,3.2301795046431856,0
Image_Folder/E_simplicidens_resized_gray/113.png,1,0.0849614366889,6.9497139356043105,0
Image_Folder/E_simplicidens_resized_gray/114.png,1,0.22627666592597961,4.140587511544972,0
Image_Folder/E_simplicidens_resized_gray/115.png,1,0.26515987515449524,12.057220859529137,0
Image_Folder/E_simplicidens_resized_gray/117.png,1,0.013119309209287167,6.093570755959338,0
Image_Folder/E_simplicidens_resized_gray/118.png,1,0.06951349973678589,8.728466306025073,0
Image_Folder/E_simplicidens_resized_gray/119.png,1,0.04786885157227516,1.9161680417546865,0
Image_Folder/E_simplicidens_resized_gray/120.png,1,0.03652343899011612,4.613964425904423,0
Image_Folder/E_simplicidens_resized_gray/121.png,1,0.11308761686086655,7.140951587063465,0
Image_Folder/E_simplicidens_resized_gray/122.png,1,0.14330436289310455,3.288867614184399,0
Image_Folder/E_simplicidens_resized_gray/124.png,1,0.22219283878803253,7.86693127902613,0
Image_Folder/E_simplicidens_resized_gray/126.png,1,0.16365717351436615,9.195296077781164,0
Image_Folder/E_simplicidens_resized_gray/54.png,1,0.07307059317827225,4.340400169982651,0
Image_Folder/E_simplicidens_resized_gray/55.png,1,0.06428307294845581,0.31473087867279764,0
Image_Folder/E_simplicidens_resized_gray/67.png,1,0.10700104385614395,3.5595294863960723,0
Image_Folder/E_simplicidens_resized_gray/68.png,1,0.23752853274345398,0.9443492432197625,0
Image_Folder/E_simplicidens_resized_gray/69.png,1,0.2480059415102005,12.993863013539602,0
Image_Folder/E_simplicidens_resized_gray/70.png,1,0.24732530117034912,3.7467878408786794,0
Image_Folder/E_simplicidens_resized_gray/71.png,1,0.07495614886283875,5.630844026112875,0
Image_Folder/E_simplicidens_resized_gray/72.png,1,0.18528197705745697,2.6036416142266914,0
Image_Folder/E_simplicidens_resized_gray/73.png,1,0.2107706367969513,11.47004489236007,0
Image_Folder/E_simplicidens_resized_gray/74.png,1,0.21885433793067932,7.609720223664772,0
Image_Folder/E_simplicidens_resized_gray/75.png,1,0.1277914196252823,9.001282641217871,0
Image_Folder/E_simplicidens_resized_gray/76.png,1,0.19437411427497864,9.114964939118938,0
Image_Folder/E_simplicidens_resized_gray/77.png,1,0.156356543302536,7.178435753800527,0
Image_Folder/E_simplicidens_resized_gray/78.png,1,0.1507670134305954,8.520678637740682,0
Image_Folder/E_simplicidens_resized_gray/79.png,1,0.2115926891565323,13.205959951077304,0
Image_Folder/E_simplicidens_resized_gray/80.png,1,0.1880839318037033,7.096879876241573,0
Image_Folder/E_simplicidens_resized_gray/81.png,1,0.12467016279697418,5.418188985245918,0
Image_Folder/E_simplicidens_resized_gray/82.png,1,0.2335333526134491,6.448472698419031,0
Image_Folder/E_simplicidens_resized_gray/84.png,1,0.019861340522766113,1.0055804593737323,0
Image_Folder/E_simplicidens_resized_gray/85.png,1,0.17641544342041016,4.561360548773974,0
Image_Folder/E_simplicidens_resized_gray/86.png,1,0.13701549172401428,9.05372414459762,0
Image_Folder/E_simplicidens_resized_gray/87.png,1,0.049162838608026505,2.5826287501659984,0
Image_Folder/E_simplicidens_resized_gray/88.png,1,0.23409821093082428,7.187338348107736,0
Image_Folder/E_simplicidens_resized_gray/89.png,1,0.2609715163707733,6.130326236788446,0
Image_Folder/E_simplicidens_resized_gray/90.png,1,0.20498333871364594,2.57231969879958,0
Image_Folder/E_simplicidens_resized_gray/91.png,1,0.2561051845550537,2.4004402068289536,0
Image_Folder/E_simplicidens_resized_gray/93.png,1,0.06072875112295151,5.191097757499408,0
Image_Folder/E_simplicidens_resized_gray/94.png,1,0.18975381553173065,6.573035460504029,0
Image_Folder/E_simplicidens_resized_gray/95.png,1,0.20882251858711243,5.600934563582558,0
Image_Folder/E_simplicidens_resized_gray/97.png,1,0.059745658189058304,8.602648971589918,0
Image_Folder/E_simplicidens_resized_gray/98.png,1,0.034409891813993454,2.148185750941641,0
Image_Folder/E_simplicidens_resized_gray/99.png,1,0.10223966836929321,4.706851345557099,0
Image_Folder/S_sandrae_resized_gray/1.png,5,0.4102495312690735,6.195712162804868,0
Image_Folder/S_sandrae_resized_gray/10.png,5,0.41275927424430847,1.7234421467090562,0
Image_Folder/S_sandrae_resized_gray/11.png,5,0.3371117115020752,4.527448541580234,0
Image_Folder/S_sandrae_resized_gray/12.png,5,0.6526128053665161,4.622938890996967,1
Image_Folder/S_sandrae_resized_gray/13.png,5,0.38992366194725037,6.543111387151191,0
Image_Folder/S_sandrae_resized_gray/14.png,5,0.23688246309757233,6.368237125242324,0
Image_Folder/S_sandrae_resized_gray/15.png,5,0.28266361355781555,1.8408669830723883,0
Image_Folder/S_sandrae_resized_gray/16.png,5,0.27769556641578674,9.30394607455501,0
Image_Folder/S_sandrae_resized_gray/17.png,5,0.4826967716217041,1.600957783313049,0
Image_Folder/S_sandrae_resized_gray/18.png,5,0.27426859736442566,0.9834603271115409,0
Image_Folder/S_sandrae_resized_gray/19.png,5,0.49503815174102783,4.1894961546582925,0
Image_Folder/S_sandrae_resized_gray/2.png,2,0.5073519945144653,4.47350155433732,0
Image_Folder/S_sandrae_resized_gray/20.png,5,0.5776710510253906,1.9477679512490251,1
Image_Folder/S_sandrae_resized_gray/21.png,5,0.6401419043540955,4.396971282383157,1
Image_Folder/S_sandrae_resized_gray/22.png,5,0.3831092417240143,9.120452672527302,0
Image_Folder/S_sandrae_resized_gray/23.png,5,0.4523364007472992,4.054002592805838,0
Image_Folder/S_sandrae_resized_gray/24.png,5,0.3489460051059723,6.016263391504825,0
Image_Folder/S_sandrae_resized_gray/26.png,5,0.40162450075149536,3.251622731597827,0
Image_Folder/S_sandrae_resized_gray/27.png,5,0.31171244382858276,1.9822617449151088,0
Image_Folder/S_sandrae_resized_gray/28.png,5,0.3921537697315216,3.261601580481993,0
Image_Folder/S_sandrae_resized_gray/29.png,5,0.5158932209014893,5.98526131168378,0
Image_Folder/S_sandrae_resized_gray/3.png,5,0.4419782757759094,2.235538799085535,0
Image_Folder/S_sandrae_resized_gray/30.png,5,0.5398823022842407,1.9552181682898826,0
Image_Folder/S_sandrae_resized_gray/32.png,5,0.4632532000541687,2.785207195037992,0
Image_Folder/S_sandrae_resized_gray/33.png,5,0.43274402618408203,3.9416849717361075,0
